epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
146,10,5,"[0, 99, 74, 47, 46, 89, 95, 88, 71, 63]","[99, 74, 47, 46, 89, 95, 88, 71, 63]",[0],0.7885993518032954,0.1402146313709003,2.0,0,0,"[0, 99, 74, 47, 46, 89, 95, 71, 63]",[88],"[0, 99, 74, 47, 46, 89, 95, 71, 63]",[88],"[99, 74, 47, 46, 89, 95, 71, 63]",[0],[88],[],2,0.5816469192504883,"{""0"": 3.6931700706481934, ""1"": -1.0}",0,0,"[99, 74, 47, 46, 89, 95, 71, 63]","[0, 88]","[99, 74, 47, 46, 89, 95, 71, 63]","[0, 88]","[99, 74, 47, 46, 89, 95, 71, 63]",[],[88],[0],"[99, 74, 47, 46, 89, 95, 71, 63]","[0, 88]","[99, 74, 47, 46, 89, 95, 71, 63]",[],[88],[0],8,0,1,1
147,10,5,"[3, 78, 91, 29, 51, 38, 86, 24, 63, 27]","[78, 91, 29, 51, 38, 86, 24, 63, 27]",[3],0.7090343648117337,0.1342903618454947,2.0,0,0,"[3, 78, 91, 29, 51, 38, 86, 63, 27]",[24],"[3, 78, 91, 29, 51, 38, 86, 63, 27]",[24],"[78, 91, 29, 51, 38, 86, 63, 27]",[3],[24],[],2,0.46070969104766846,"{""0"": 0.538988471031189, ""1"": -1.0}",0,0,"[78, 91, 29, 51, 38, 86, 63, 27]","[3, 24]","[78, 91, 29, 51, 38, 86, 63, 27]","[3, 24]","[78, 91, 29, 51, 38, 86, 63, 27]",[],[24],[3],"[78, 91, 29, 51, 38, 86, 63, 27]","[3, 24]","[78, 91, 29, 51, 38, 86, 63, 27]",[],[24],[3],8,0,1,1
148,10,5,"[3, 75, 45, 59, 20, 29, 67, 93, 81, 13]","[75, 45, 59, 20, 29, 67, 93, 81, 13]",[3],0.6145915981946579,0.09056986568061615,2.0,0,0,"[3, 75, 45, 59, 20, 29, 93, 81, 13]",[67],"[3, 75, 45, 59, 20, 29, 93, 81, 13]",[67],"[75, 45, 59, 20, 29, 93, 81, 13]",[3],[67],[],2,0.6351420283317566,"{""0"": 1.7852530479431152, ""1"": -1.0}",0,0,"[3, 75, 45, 20, 29, 93, 81, 13]","[59, 67]","[3, 75, 45, 20, 29, 93, 81, 13]","[59, 67]","[75, 45, 20, 29, 93, 81, 13]",[3],"[59, 67]",[],"[3, 75, 45, 20, 29, 93, 81, 13]","[59, 67]","[75, 45, 20, 29, 93, 81, 13]",[3],"[59, 67]",[],7,1,2,0
149,10,5,"[3, 88, 10, 17, 75, 20, 11, 31, 42, 14]","[88, 10, 17, 75, 20, 11, 31, 42, 14]",[3],0.7743803920810594,0.12849265706839041,2.0,0,0,"[3, 10, 75, 20, 11, 42, 14]","[88, 17, 31]","[3, 10, 75, 20, 11, 42, 14]","[88, 17, 31]","[10, 75, 20, 11, 42, 14]",[3],"[88, 17, 31]",[],3,0.18442921340465546,"{""0"": 2.848660945892334, ""1"": 2.8676462173461914, ""2"": -1.0}",1,0,"[10, 75, 14]","[3, 88, 17, 20, 11, 31, 42]","[10, 75, 14]","[3, 88, 17, 20, 11, 31, 42]","[10, 75, 14]",[],"[88, 17, 20, 11, 31, 42]",[3],"[10, 75, 14]","[3, 88, 17, 20, 11, 31, 42]","[10, 75, 14]",[],"[88, 17, 20, 11, 31, 42]",[3],3,0,6,1
150,10,5,"[0, 85, 82, 10, 31, 84, 27, 7, 14, 4]","[85, 82, 10, 31, 84, 27, 7, 14]","[0, 4]",0.8580658057252726,0.1414088592033353,2.0,0,0,"[0, 85, 82, 10, 31, 84, 27, 7, 14, 4]",[],"[0, 85, 82, 10, 31, 84, 27, 7, 14, 4]",[],"[85, 82, 10, 31, 84, 27, 7, 14]","[0, 4]",[],[],2,0.5760484933853149,"{""0"": 2.3924717903137207, ""1"": -1.0}",0,0,"[85, 82, 10, 31, 84, 27, 7, 14, 4]",[0],"[85, 82, 10, 31, 84, 27, 7, 14, 4]",[0],"[85, 82, 10, 31, 84, 27, 7, 14]",[4],[],[0],"[85, 82, 10, 31, 84, 27, 7, 14, 4]",[0],"[85, 82, 10, 31, 84, 27, 7, 14]",[4],[],[0],8,1,0,1
151,10,5,"[3, 43, 25, 48, 98, 87, 6, 23, 34, 52]","[43, 25, 48, 98, 87, 6, 23, 34, 52]",[3],0.8390630360255031,0.14776399020171826,2.0,0,0,"[3, 43, 25, 48, 98, 87, 6, 23, 34, 52]",[],"[3, 43, 25, 48, 98, 87, 6, 23, 34, 52]",[],"[43, 25, 48, 98, 87, 6, 23, 34, 52]",[3],[],[],2,0.7204901576042175,"{""0"": 4.136910438537598, ""1"": -1.0}",0,0,"[3, 43, 25, 98, 87, 6, 23, 34, 52]",[48],"[3, 43, 25, 98, 87, 6, 23, 34, 52]",[48],"[43, 25, 98, 87, 6, 23, 34, 52]",[3],[48],[],"[3, 43, 25, 98, 87, 6, 23, 34, 52]",[48],"[43, 25, 98, 87, 6, 23, 34, 52]",[3],[48],[],8,1,1,0
152,10,5,"[4, 36, 68, 37, 92, 94, 14, 22, 28, 18]","[36, 68, 37, 92, 94, 14, 22, 28, 18]",[4],0.5589454415652025,0.037450212265863314,2.0,0,0,"[68, 37, 92, 94, 14, 22, 28]","[4, 36, 18]","[68, 37, 92, 94, 14, 22, 28]","[4, 36, 18]","[68, 37, 92, 94, 14, 22, 28]",[],"[36, 18]",[4],2,0.40045425295829773,"{""0"": 1.8559558391571045, ""1"": -1.0}",0,0,"[68, 37, 92, 14, 22, 28]","[4, 36, 94, 18]","[68, 37, 92, 14, 22, 28]","[4, 36, 94, 18]","[68, 37, 92, 14, 22, 28]",[],"[36, 94, 18]",[4],"[68, 37, 92, 14, 22, 28]","[4, 36, 94, 18]","[68, 37, 92, 14, 22, 28]",[],"[36, 94, 18]",[4],6,0,3,1
153,10,5,"[1, 24, 30, 22, 5, 72, 62, 32, 68, 97]","[24, 30, 22, 5, 72, 62, 32, 68, 97]",[1],0.8378550929068147,0.10832070811467093,2.0,0,0,"[1, 24, 22, 5, 72, 62, 32, 68, 97]",[30],"[1, 24, 22, 5, 72, 62, 32, 68, 97]",[30],"[24, 22, 5, 72, 62, 32, 68, 97]",[1],[30],[],2,0.5256473422050476,"{""0"": 2.4198508262634277, ""1"": -1.0}",0,0,"[1, 24, 22, 5, 72, 62, 68, 97]","[30, 32]","[1, 24, 22, 5, 72, 62, 68, 97]","[30, 32]","[24, 22, 5, 72, 62, 68, 97]",[1],"[30, 32]",[],"[1, 24, 22, 5, 72, 62, 68, 97]","[30, 32]","[24, 22, 5, 72, 62, 68, 97]",[1],"[30, 32]",[],7,1,2,0
154,10,5,"[2, 91, 61, 8, 99, 97, 98, 93, 74, 39]","[91, 61, 8, 99, 97, 98, 93, 74, 39]",[2],0.6487320944745218,0.03343313028073086,2.0,0,0,"[91, 61, 99, 98, 93, 39]","[2, 8, 97, 74]","[91, 61, 99, 98, 93, 39]","[2, 8, 97, 74]","[91, 61, 99, 98, 93, 39]",[],"[8, 97, 74]",[2],2,0.4756401479244232,"{""0"": 1.6450796127319336, ""1"": 2.6272988319396973}",1,0,"[91, 61, 98, 93]","[2, 8, 99, 97, 74, 39]","[91, 61, 98, 93]","[2, 8, 99, 97, 74, 39]","[91, 61, 98, 93]",[],"[8, 99, 97, 74, 39]",[2],"[91, 61, 98, 93]","[2, 8, 99, 97, 74, 39]","[91, 61, 98, 93]",[],"[8, 99, 97, 74, 39]",[2],4,0,5,1
155,10,5,"[1, 75, 14, 32, 62, 2, 68, 46, 72, 57]","[75, 14, 32, 62, 68, 46, 72, 57]","[1, 2]",0.7409113576430397,0.03186857473160093,2.0,0,0,"[1, 75, 14, 32, 68, 46, 72]","[62, 2, 57]","[1, 75, 14, 32, 68, 46, 72]","[62, 2, 57]","[75, 14, 32, 68, 46, 72]",[1],"[62, 57]",[2],2,0.4936148226261139,"{""0"": 1.504671335220337, ""1"": -1.0}",0,0,"[1, 75, 14, 68, 46, 72]","[32, 62, 2, 57]","[1, 75, 14, 68, 46, 72]","[32, 62, 2, 57]","[75, 14, 68, 46, 72]",[1],"[32, 62, 57]",[2],"[1, 75, 14, 68, 46, 72]","[32, 62, 2, 57]","[75, 14, 68, 46, 72]",[1],"[32, 62, 57]",[2],5,1,3,1
156,10,5,"[4, 27, 62, 80, 22, 16, 29, 15, 55, 95]","[27, 62, 80, 22, 16, 29, 15, 55, 95]",[4],0.7123023540521043,0.08033110006327776,2.0,0,0,"[4, 27, 62, 80, 22, 16, 29, 15, 55]",[95],"[4, 27, 62, 80, 22, 16, 29, 15, 55]",[95],"[27, 62, 80, 22, 16, 29, 15, 55]",[4],[95],[],2,0.48672300577163696,"{""0"": 2.665712594985962, ""1"": -1.0}",0,0,"[4, 27, 62, 80, 22, 16, 15, 55]","[29, 95]","[4, 27, 62, 80, 22, 16, 15, 55]","[29, 95]","[27, 62, 80, 22, 16, 15, 55]",[4],"[29, 95]",[],"[4, 27, 62, 80, 22, 16, 15, 55]","[29, 95]","[27, 62, 80, 22, 16, 15, 55]",[4],"[29, 95]",[],7,1,2,0
157,10,5,"[4, 24, 18, 49, 84, 7, 67, 0, 80, 77]","[24, 18, 49, 84, 7, 67, 80, 77]","[4, 0]",0.7373224849968489,0.10505474212507843,2.0,0,0,"[4, 24, 18, 49, 84, 7, 67, 0, 80, 77]",[],"[4, 24, 18, 49, 84, 7, 67, 0, 80, 77]",[],"[24, 18, 49, 84, 7, 67, 80, 77]","[4, 0]",[],[],3,0.4952326714992523,"{""0"": 2.694194793701172, ""1"": 1.962029218673706, ""2"": -1.0}",0,0,"[24, 18, 49, 84, 7, 80, 77]","[4, 67, 0]","[24, 18, 49, 84, 7, 80, 77]","[4, 67, 0]","[24, 18, 49, 84, 7, 80, 77]",[],[67],"[4, 0]","[24, 18, 49, 84, 7, 80, 77]","[4, 67, 0]","[24, 18, 49, 84, 7, 80, 77]",[],[67],"[4, 0]",7,0,1,2
158,10,5,"[1, 58, 9, 48, 14, 80, 30, 10, 70, 39]","[58, 9, 48, 14, 80, 30, 10, 70, 39]",[1],0.8261709935985175,0.12877572986478658,2.0,0,0,"[1, 58, 9, 14, 80, 30, 10, 70, 39]",[48],"[1, 58, 9, 14, 80, 30, 10, 70, 39]",[48],"[58, 9, 14, 80, 30, 10, 70, 39]",[1],[48],[],2,0.47255367040634155,"{""0"": 3.082932472229004, ""1"": 3.2553200721740723}",1,0,"[1, 9, 14, 80]","[58, 48, 30, 10, 70, 39]","[1, 9, 14, 80]","[58, 48, 30, 10, 70, 39]","[9, 14, 80]",[1],"[58, 48, 30, 10, 70, 39]",[],"[1, 9, 14, 80]","[58, 48, 30, 10, 70, 39]","[9, 14, 80]",[1],"[58, 48, 30, 10, 70, 39]",[],3,1,6,0
159,10,5,"[2, 92, 77, 70, 72, 99, 32, 0, 26, 57]","[92, 77, 70, 72, 99, 32, 26, 57]","[2, 0]",1.13340830666524,0.06917059161928463,2.0,0,0,"[2, 92, 77, 70, 72, 99, 0]","[32, 26, 57]","[2, 92, 77, 70, 72, 99, 0]","[32, 26, 57]","[92, 77, 70, 72, 99]","[2, 0]","[32, 26, 57]",[],2,0.580245852470398,"{""0"": 2.3182849884033203, ""1"": -1.0}",0,0,"[2, 92, 77, 70, 72, 99]","[32, 0, 26, 57]","[2, 92, 77, 70, 72, 99]","[32, 0, 26, 57]","[92, 77, 70, 72, 99]",[2],"[32, 26, 57]",[0],"[2, 92, 77, 70, 72, 99]","[32, 0, 26, 57]","[92, 77, 70, 72, 99]",[2],"[32, 26, 57]",[0],5,1,3,1
160,10,5,"[2, 84, 57, 95, 30, 70, 16, 13, 29, 27]","[84, 57, 95, 30, 70, 16, 13, 29, 27]",[2],0.8450480072358453,0.13854559291184165,2.0,0,0,"[2, 84, 57, 30, 70, 16, 13, 29, 27]",[95],"[2, 84, 57, 30, 70, 16, 13, 29, 27]",[95],"[84, 57, 30, 70, 16, 13, 29, 27]",[2],[95],[],2,0.5915694236755371,"{""0"": 1.4257571697235107, ""1"": -1.0}",0,0,"[84, 57, 30, 70, 16, 13, 29, 27]","[2, 95]","[84, 57, 30, 70, 16, 13, 29, 27]","[2, 95]","[84, 57, 30, 70, 16, 13, 29, 27]",[],[95],[2],"[84, 57, 30, 70, 16, 13, 29, 27]","[2, 95]","[84, 57, 30, 70, 16, 13, 29, 27]",[],[95],[2],8,0,1,1
161,10,5,"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]","[8, 86, 33, 74, 35, 51, 22, 40, 47]",[3],0.7545738526796946,0.08464803957146871,2.0,0,0,"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]",[],"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]",[],"[8, 86, 33, 74, 35, 51, 22, 40, 47]",[3],[],[],3,0.5175374746322632,"{""0"": 2.8127238750457764, ""1"": 1.9608999490737915, ""2"": 1.8609049320220947}",0,0,"[3, 86, 33, 74, 51, 22]","[8, 35, 40, 47]","[3, 86, 33, 74, 51, 22]","[8, 35, 40, 47]","[86, 33, 74, 51, 22]",[3],"[8, 35, 40, 47]",[],"[3, 86, 33, 74, 51, 22]","[8, 35, 40, 47]","[86, 33, 74, 51, 22]",[3],"[8, 35, 40, 47]",[],5,1,4,0
162,10,5,"[2, 40, 4, 57, 63, 1, 42, 30, 46, 84]","[40, 57, 63, 42, 30, 46, 84]","[2, 4, 1]",0.6957218218248062,0.05875734592344989,2.0,0,0,"[2, 40, 4, 63, 1, 42, 84]","[57, 30, 46]","[2, 40, 4, 63, 1, 42, 84]","[57, 30, 46]","[40, 63, 42, 84]","[2, 4, 1]","[57, 30, 46]",[],2,0.5880991816520691,"{""0"": 2.5086681842803955, ""1"": -1.0}",0,0,"[2, 4, 63, 1, 42, 84]","[40, 57, 30, 46]","[2, 4, 63, 1, 42, 84]","[40, 57, 30, 46]","[63, 42, 84]","[2, 4, 1]","[40, 57, 30, 46]",[],"[2, 4, 63, 1, 42, 84]","[40, 57, 30, 46]","[63, 42, 84]","[2, 4, 1]","[40, 57, 30, 46]",[],3,3,4,0
163,10,5,"[4, 67, 17, 27, 34, 71, 93, 13, 86, 16]","[67, 17, 27, 34, 71, 93, 13, 86, 16]",[4],0.6830908407009999,0.137176309365602,2.0,0,0,"[4, 67, 17, 27, 34, 71, 93, 13, 86, 16]",[],"[4, 67, 17, 27, 34, 71, 93, 13, 86, 16]",[],"[67, 17, 27, 34, 71, 93, 13, 86, 16]",[4],[],[],2,0.5752256512641907,"{""0"": 2.0659279823303223, ""1"": 1.9689483642578125}",0,0,"[4, 67, 17, 27, 34, 93, 86, 16]","[71, 13]","[4, 67, 17, 27, 34, 93, 86, 16]","[71, 13]","[67, 17, 27, 34, 93, 86, 16]",[4],"[71, 13]",[],"[4, 67, 17, 27, 34, 93, 86, 16]","[71, 13]","[67, 17, 27, 34, 93, 86, 16]",[4],"[71, 13]",[],7,1,2,0
164,10,5,"[4, 3, 86, 72, 23, 73, 84, 96, 30, 67]","[86, 72, 23, 73, 84, 96, 30, 67]","[4, 3]",0.6609311376292246,0.10168633039689384,2.0,0,0,"[4, 3, 86, 72, 23, 84, 96, 30, 67]",[73],"[4, 3, 86, 72, 23, 84, 96, 30, 67]",[73],"[86, 72, 23, 84, 96, 30, 67]","[4, 3]",[73],[],2,0.5408952832221985,"{""0"": 1.9866974353790283, ""1"": -1.0}",0,0,"[4, 3, 86, 72, 23, 84, 96, 67]","[73, 30]","[4, 3, 86, 72, 23, 84, 96, 67]","[73, 30]","[86, 72, 23, 84, 96, 67]","[4, 3]","[73, 30]",[],"[4, 3, 86, 72, 23, 84, 96, 67]","[73, 30]","[86, 72, 23, 84, 96, 67]","[4, 3]","[73, 30]",[],6,2,2,0
165,10,5,"[2, 8, 18, 94, 69, 36, 63, 62, 76, 71]","[8, 18, 94, 69, 36, 63, 62, 76, 71]",[2],0.9363682570040626,0.09639488791745154,2.0,0,0,"[2, 8, 18, 94, 69, 36, 62, 76, 71]",[63],"[2, 8, 18, 94, 69, 36, 62, 76, 71]",[63],"[8, 18, 94, 69, 36, 62, 76, 71]",[2],[63],[],2,0.45319122076034546,"{""0"": 1.8458760976791382, ""1"": 1.6667165756225586}",0,0,"[2, 18, 94, 69, 62, 76, 71]","[8, 36, 63]","[2, 18, 94, 69, 62, 76, 71]","[8, 36, 63]","[18, 94, 69, 62, 76, 71]",[2],"[8, 36, 63]",[],"[2, 18, 94, 69, 62, 76, 71]","[8, 36, 63]","[18, 94, 69, 62, 76, 71]",[2],"[8, 36, 63]",[],6,1,3,0
166,10,5,"[1, 44, 66, 63, 95, 46, 29, 60, 9, 48]","[44, 66, 63, 95, 46, 29, 60, 9, 48]",[1],1.0357756931994597,0.17651874563136766,2.0,0,0,"[1, 44, 66, 63, 95, 46, 29, 60, 9, 48]",[],"[1, 44, 66, 63, 95, 46, 29, 60, 9, 48]",[],"[44, 66, 63, 95, 46, 29, 60, 9, 48]",[1],[],[],2,0.46657514572143555,"{""0"": 1.1746968030929565, ""1"": -1.0}",0,0,"[1, 44, 66, 63, 95, 46, 29, 60, 9]",[48],"[1, 44, 66, 63, 95, 46, 29, 60, 9]",[48],"[44, 66, 63, 95, 46, 29, 60, 9]",[1],[48],[],"[1, 44, 66, 63, 95, 46, 29, 60, 9]",[48],"[44, 66, 63, 95, 46, 29, 60, 9]",[1],[48],[],8,1,1,0
167,10,5,"[3, 99, 38, 13, 42, 31, 28, 96, 5, 58]","[99, 38, 13, 42, 31, 28, 96, 5, 58]",[3],0.8737756101391587,0.08305739066008105,2.0,0,0,"[3, 99, 13, 42, 28, 96, 58]","[38, 31, 5]","[3, 99, 13, 42, 28, 96, 58]","[38, 31, 5]","[99, 13, 42, 28, 96, 58]",[3],"[38, 31, 5]",[],3,0.44661349058151245,"{""0"": 1.8948040008544922, ""1"": 1.8694663047790527, ""2"": 1.9750174283981323}",2,0,"[13, 42]","[3, 99, 38, 31, 28, 96, 5, 58]","[13, 42]","[3, 99, 38, 31, 28, 96, 5, 58]","[13, 42]",[],"[99, 38, 31, 28, 96, 5, 58]",[3],"[13, 42]","[3, 99, 38, 31, 28, 96, 5, 58]","[13, 42]",[],"[99, 38, 31, 28, 96, 5, 58]",[3],2,0,7,1
168,10,5,"[0, 49, 53, 54, 88, 64, 8, 83, 85, 90]","[49, 53, 54, 88, 64, 8, 83, 85, 90]",[0],0.8936635730240614,0.21775931028791595,2.0,0,0,"[0, 49, 53, 54, 64, 8, 83, 85, 90]",[88],"[0, 49, 53, 54, 64, 8, 83, 85, 90]",[88],"[49, 53, 54, 64, 8, 83, 85, 90]",[0],[88],[],3,0.5714107155799866,"{""0"": 6.423787593841553, ""1"": -1.0, ""2"": -1.0}",0,0,"[49, 53, 64, 8, 83, 85, 90]","[0, 54, 88]","[49, 53, 64, 8, 83, 85, 90]","[0, 54, 88]","[49, 53, 64, 8, 83, 85, 90]",[],"[54, 88]",[0],"[49, 53, 64, 8, 83, 85, 90]","[0, 54, 88]","[49, 53, 64, 8, 83, 85, 90]",[],"[54, 88]",[0],7,0,2,1
169,10,5,"[3, 28, 98, 30, 12, 13, 74, 9, 92, 56]","[28, 98, 30, 12, 13, 74, 9, 92, 56]",[3],0.590289052475707,0.042015025357473534,2.0,0,0,"[3, 28, 30, 12, 13, 74, 9, 92, 56]",[98],"[3, 28, 30, 12, 13, 74, 9, 92, 56]",[98],"[28, 30, 12, 13, 74, 9, 92, 56]",[3],[98],[],4,0.26825061440467834,"{""0"": 1.7700777053833008, ""1"": 1.5735167264938354, ""2"": 1.8022000789642334, ""3"": -1.0}",2,0,"[28, 74]","[3, 98, 30, 12, 13, 9, 92, 56]","[28, 74]","[3, 98, 30, 12, 13, 9, 92, 56]","[28, 74]",[],"[98, 30, 12, 13, 9, 92, 56]",[3],"[28, 74]","[3, 98, 30, 12, 13, 9, 92, 56]","[28, 74]",[],"[98, 30, 12, 13, 9, 92, 56]",[3],2,0,7,1
170,10,5,"[0, 14, 76, 43, 44, 96, 29, 4, 77, 32]","[14, 76, 43, 44, 96, 29, 77, 32]","[0, 4]",0.7949531867598292,0.0657561753859805,2.0,0,0,"[14, 76, 43, 44, 96, 29, 4, 77, 32]",[0],"[14, 76, 43, 44, 96, 29, 4, 77, 32]",[0],"[14, 76, 43, 44, 96, 29, 77, 32]",[4],[],[0],2,0.5591800212860107,"{""0"": 2.831707715988159, ""1"": -1.0}",0,0,"[14, 76, 43, 44, 96, 29, 4, 77]","[0, 32]","[14, 76, 43, 44, 96, 29, 4, 77]","[0, 32]","[14, 76, 43, 44, 96, 29, 77]",[4],[32],[0],"[14, 76, 43, 44, 96, 29, 4, 77]","[0, 32]","[14, 76, 43, 44, 96, 29, 77]",[4],[32],[0],7,1,1,1
171,10,5,"[3, 27, 93, 15, 25, 33, 88, 8, 30, 63]","[27, 93, 15, 25, 33, 88, 8, 30, 63]",[3],0.6890412284772944,0.07296497508357119,2.0,0,0,"[3, 27, 93, 15, 25, 33, 8, 30, 63]",[88],"[3, 27, 93, 15, 25, 33, 8, 30, 63]",[88],"[27, 93, 15, 25, 33, 8, 30, 63]",[3],[88],[],2,0.4964666962623596,"{""0"": 5.27113151550293, ""1"": -1.0}",0,0,"[3, 27, 93, 15, 25, 33, 30, 63]","[88, 8]","[3, 27, 93, 15, 25, 33, 30, 63]","[88, 8]","[27, 93, 15, 25, 33, 30, 63]",[3],"[88, 8]",[],"[3, 27, 93, 15, 25, 33, 30, 63]","[88, 8]","[27, 93, 15, 25, 33, 30, 63]",[3],"[88, 8]",[],7,1,2,0
172,10,5,"[3, 80, 10, 60, 1, 28, 63, 74, 81, 84]","[80, 10, 60, 28, 63, 74, 81, 84]","[3, 1]",0.8290724157281861,0.0844184326713942,2.0,0,0,"[80, 10, 60, 1, 28, 63, 74, 81, 84]",[3],"[80, 10, 60, 1, 28, 63, 74, 81, 84]",[3],"[80, 10, 60, 28, 63, 74, 81, 84]",[1],[],[3],2,0.594590425491333,"{""0"": 1.318495750427246, ""1"": -1.0}",0,0,"[80, 60, 1, 28, 63, 74, 81, 84]","[3, 10]","[80, 60, 1, 28, 63, 74, 81, 84]","[3, 10]","[80, 60, 28, 63, 74, 81, 84]",[1],[10],[3],"[80, 60, 1, 28, 63, 74, 81, 84]","[3, 10]","[80, 60, 28, 63, 74, 81, 84]",[1],[10],[3],7,1,1,1
173,10,5,"[1, 4, 54, 13, 69, 75, 18, 7, 2, 37]","[54, 13, 69, 75, 18, 7, 37]","[1, 4, 2]",0.7803961110462077,0.14143018994546136,2.0,0,0,"[1, 4, 13, 69, 75, 18, 7, 2, 37]",[54],"[1, 4, 13, 69, 75, 18, 7, 2, 37]",[54],"[13, 69, 75, 18, 7, 37]","[1, 4, 2]",[54],[],2,0.5690281391143799,"{""0"": 3.9596471786499023, ""1"": -1.0}",0,0,"[1, 4, 13, 69, 75, 18, 7, 37]","[54, 2]","[1, 4, 13, 69, 75, 18, 7, 37]","[54, 2]","[13, 69, 75, 18, 7, 37]","[1, 4]",[54],[2],"[1, 4, 13, 69, 75, 18, 7, 37]","[54, 2]","[13, 69, 75, 18, 7, 37]","[1, 4]",[54],[2],6,2,1,1
174,10,5,"[2, 67, 17, 6, 62, 19, 13, 51, 24, 35]","[67, 17, 6, 62, 19, 13, 51, 24, 35]",[2],0.7837470734368475,0.09099103275209602,2.0,0,0,"[2, 67, 17, 6, 62, 19, 13, 51, 24, 35]",[],"[2, 67, 17, 6, 62, 19, 13, 51, 24, 35]",[],"[67, 17, 6, 62, 19, 13, 51, 24, 35]",[2],[],[],4,0.2706340253353119,"{""0"": 0.5957709550857544, ""1"": 2.427583694458008, ""2"": -1.0, ""3"": -1.0}",1,0,"[67, 17, 35]","[2, 6, 62, 19, 13, 51, 24]","[67, 17, 35]","[2, 6, 62, 19, 13, 51, 24]","[67, 17, 35]",[],"[6, 62, 19, 13, 51, 24]",[2],"[67, 17, 35]","[2, 6, 62, 19, 13, 51, 24]","[67, 17, 35]",[],"[6, 62, 19, 13, 51, 24]",[2],3,0,6,1
175,10,5,"[3, 89, 39, 17, 56, 72, 35, 62, 32, 19]","[89, 39, 17, 56, 72, 35, 62, 32, 19]",[3],0.9198953934044615,0.12472490213218396,2.0,0,0,"[3, 89, 39, 17, 56, 72, 35, 62, 32, 19]",[],"[3, 89, 39, 17, 56, 72, 35, 62, 32, 19]",[],"[89, 39, 17, 56, 72, 35, 62, 32, 19]",[3],[],[],2,0.4167167544364929,"{""0"": 0.03889038786292076, ""1"": -1.0}",0,0,"[3, 89, 39, 17, 56, 72, 35, 62, 32]",[19],"[3, 89, 39, 17, 56, 72, 35, 62, 32]",[19],"[89, 39, 17, 56, 72, 35, 62, 32]",[3],[19],[],"[3, 89, 39, 17, 56, 72, 35, 62, 32]",[19],"[89, 39, 17, 56, 72, 35, 62, 32]",[3],[19],[],8,1,1,0
176,10,5,"[2, 42, 8, 99, 55, 43, 18, 74, 85, 78]","[42, 8, 99, 55, 43, 18, 74, 85, 78]",[2],0.6682975909656126,0.13476023901273965,2.0,0,0,"[2, 42, 8, 99, 55, 43, 18, 74, 85, 78]",[],"[2, 42, 8, 99, 55, 43, 18, 74, 85, 78]",[],"[42, 8, 99, 55, 43, 18, 74, 85, 78]",[2],[],[],2,0.4342176020145416,"{""0"": 1.0216258764266968, ""1"": -1.0}",0,0,"[42, 8, 99, 55, 43, 18, 74, 85, 78]",[2],"[42, 8, 99, 55, 43, 18, 74, 85, 78]",[2],"[42, 8, 99, 55, 43, 18, 74, 85, 78]",[],[],[2],"[42, 8, 99, 55, 43, 18, 74, 85, 78]",[2],"[42, 8, 99, 55, 43, 18, 74, 85, 78]",[],[],[2],9,0,0,1
177,10,5,"[0, 43, 92, 29, 50, 57, 80, 82, 16, 17]","[43, 92, 29, 50, 57, 80, 82, 16, 17]",[0],0.6664679865733005,0.11791009965541072,2.0,0,0,"[43, 92, 29, 50, 57, 80, 82, 16]","[0, 17]","[43, 92, 29, 50, 57, 80, 82, 16]","[0, 17]","[43, 92, 29, 50, 57, 80, 82, 16]",[],[17],[0],2,0.43623167276382446,"{""0"": 2.8702661991119385, ""1"": -1.0}",0,0,"[43, 92, 29, 50, 57, 80, 16]","[0, 82, 17]","[43, 92, 29, 50, 57, 80, 16]","[0, 82, 17]","[43, 92, 29, 50, 57, 80, 16]",[],"[82, 17]",[0],"[43, 92, 29, 50, 57, 80, 16]","[0, 82, 17]","[43, 92, 29, 50, 57, 80, 16]",[],"[82, 17]",[0],7,0,2,1
